hour,node,tier,wtp_eur_per_mwh,shed_mw,bound_mw,xi_shed_dual
23,N4,T04_450,450.0,-9.882045119204242e-09,2.2284,-9.585041239582271e-09
23,N4,T05_600,600.0,-9.916070565586557e-09,2.2284,-9.585041239333463e-09
23,N4,T06_800,800.0,-9.939384297367535e-09,2.2284,-9.585041239162981e-09
23,N4,T07_1000,1000.0,-9.95256162402653e-09,2.2284,-9.585041239066621e-09
23,N4,T08_1300,1300.0,-9.964226798446079e-09,2.2284,-9.585041238981322e-09
23,N4,T09_1600,1600.0,-9.971287298752697e-09,2.2284,-9.585041238929692e-09
23,N4,T10_2000,2000.0,-9.977269111512502e-09,2.2284,-9.585041238885949e-09
23,N4,T_VOLL,10000.0,-9.995600473195931e-09,200.556,9.782388430680841e-09
23,N5,T01_100,100.0,-7.81783471587794e-09,0.3714,-1.0751024800700545e-07
23,N5,T02_200,200.0,-9.636305784494022e-09,0.3714,-1.0751024752829406e-07
23,N5,T03_300,300.0,-9.801621336923072e-09,0.3714,-1.0751024748477511e-07
23,N5,T04_450,450.0,-9.882045119230247e-09,0.3714,-1.0751024746360371e-07
23,N5,T05_600,600.0,-9.916070565599722e-09,0.3714,-1.0751024745464661e-07
23,N5,T06_800,800.0,-9.939384297374402e-09,0.3714,-1.0751024744850932e-07
23,N5,T07_1000,1000.0,-9.952561624030737e-09,0.3714,-1.0751024744504044e-07
23,N5,T08_1300,1300.0,-9.96422679844847e-09,0.3714,-1.0751024744196961e-07
23,N5,T09_1600,1600.0,-9.971287298754239e-09,0.3714,-1.0751024744011094e-07
23,N5,T10_2000,2000.0,-9.977269111513466e-09,0.3714,-1.0751024743853624e-07
23,N5,T_VOLL,10000.0,-9.995600473195931e-09,33.426,8.694330584084945e-09
24,N1,T01_100,100.0,-7.817834716888993e-09,0.34380000000000005,-1.1694388053214594e-07
24,N1,T02_200,200.0,-9.636305784522108e-09,0.34380000000000005,-1.1694387997348789e-07
24,N1,T03_300,300.0,-9.801621336931428e-09,0.34380000000000005,-1.1694387992270109e-07
24,N1,T04_450,450.0,-9.882045119233201e-09,0.34380000000000005,-1.1694387989799403e-07
24,N1,T05_600,600.0,-9.916070565601218e-09,0.34380000000000005,-1.1694387988754104e-07
24,N1,T06_800,800.0,-9.939384297375183e-09,0.34380000000000005,-1.1694387988037881e-07
24,N1,T07_1000,1000.0,-9.952561624031215e-09,0.34380000000000005,-1.169438798763306e-07
24,N1,T08_1300,1300.0,-9.964226798448742e-09,0.34380000000000005,-1.1694387987274694e-07
24,N1,T09_1600,1600.0,-9.971287298754414e-09,0.34380000000000005,-1.1694387987057786e-07
24,N1,T10_2000,2000.0,-9.977269111513577e-09,0.34380000000000005,-1.1694387986874018e-07
24,N1,T_VOLL,10000.0,-9.995600473195931e-09,30.942000000000004,8.589512445983552e-09
24,N2,T01_100,100.0,-7.817834707155876e-09,2.0628,-1.1157313328861754e-08
24,N2,T02_200,200.0,-9.636305784251741e-09,2.0628,-1.1157313313343577e-08
24,N2,T03_300,300.0,-9.801621336850988e-09,2.0628,-1.1157313311932837e-08
24,N2,T04_450,450.0,-9.882045119204761e-09,2.0628,-1.1157313311246529e-08
24,N2,T05_600,600.0,-9.91607056558682e-09,2.0628,-1.115731331095617e-08
24,N2,T06_800,800.0,-9.939384297367672e-09,2.0628,-1.115731331075722e-08
24,N2,T07_1000,1000.0,-9.952561624026615e-09,2.0628,-1.115731331064477e-08
24,N2,T08_1300,1300.0,-9.964226798446127e-09,2.0628,-1.115731331054522e-08
24,N2,T09_1600,1600.0,-9.971287298752728e-09,2.0628,-1.115731331048497e-08
24,N2,T10_2000,2000.0,-9.97726911151252e-09,2.0628,-1.1157313310433923e-08
24,N2,T_VOLL,10000.0,-9.995600473195931e-09,185.65200000000002,9.764918740997277e-09
24,N3,T01_100,100.0,-7.81783470740464e-09,2.0628,-1.1157313328861749e-08
24,N3,T02_200,200.0,-9.636305784258651e-09,2.0628,-1.1157313313343576e-08
24,N3,T03_300,300.0,-9.801621336853044e-09,2.0628,-1.115731331193283e-08
24,N3,T04_450,450.0,-9.88204511920549e-09,2.0628,-1.1157313311246524e-08
24,N3,T05_600,600.0,-9.916070565587187e-09,2.0628,-1.1157313310956164e-08
24,N3,T06_800,800.0,-9.939384297367864e-09,2.0628,-1.1157313310757213e-08
24,N3,T07_1000,1000.0,-9.952561624026732e-09,2.0628,-1.1157313310644763e-08
24,N3,T08_1300,1300.0,-9.964226798446194e-09,2.0628,-1.1157313310545215e-08
24,N3,T09_1600,1600.0,-9.971287298752771e-09,2.0628,-1.1157313310484965e-08
24,N3,T10_2000,2000.0,-9.977269111512548e-09,2.0628,-1.1157313310433916e-08
24,N3,T_VOLL,10000.0,-9.995600473195931e-09,185.65200000000002,9.764918740997277e-09
24,N4,T01_100,100.0,-7.817834707329468e-09,2.0628,-1.1157313328861763e-08
24,N4,T02_200,200.0,-9.636305784256563e-09,2.0628,-1.1157313313343587e-08
24,N4,T03_300,300.0,-9.801621336852422e-09,2.0628,-1.1157313311932846e-08
24,N4,T04_450,450.0,-9.88204511920527e-09,2.0628,-1.1157313311246535e-08
24,N4,T05_600,600.0,-9.916070565587077e-09,2.0628,-1.1157313310956175e-08
24,N4,T06_800,800.0,-9.939384297367806e-09,2.0628,-1.1157313310757228e-08
24,N4,T07_1000,1000.0,-9.952561624026697e-09,2.0628,-1.1157313310644778e-08
24,N4,T08_1300,1300.0,-9.964226798446173e-09,2.0628,-1.115731331054523e-08
24,N4,T09_1600,1600.0,-9.971287298752758e-09,2.0628,-1.1157313310484978e-08
24,N4,T10_2000,2000.0,-9.97726911151254e-09,2.0628,-1.1157313310433931e-08
24,N4,T_VOLL,10000.0,-9.995600473195931e-09,185.65200000000002,9.764918740997277e-09
24,N5,T01_100,100.0,-7.817834716935326e-09,0.34380000000000005,-1.169438805321459e-07
24,N5,T02_200,200.0,-9.636305784523395e-09,0.34380000000000005,-1.1694387997348784e-07
24,N5,T03_300,300.0,-9.80162133693181e-09,0.34380000000000005,-1.1694387992270105e-07
24,N5,T04_450,450.0,-9.882045119233335e-09,0.34380000000000005,-1.1694387989799399e-07
24,N5,T05_600,600.0,-9.916070565601286e-09,0.34380000000000005,-1.16943879887541e-07
24,N5,T06_800,800.0,-9.93938429737522e-09,0.34380000000000005,-1.1694387988037877e-07
24,N5,T07_1000,1000.0,-9.952561624031237e-09,0.34380000000000005,-1.1694387987633055e-07
24,N5,T08_1300,1300.0,-9.964226798448755e-09,0.34380000000000005,-1.1694387987274688e-07
24,N5,T09_1600,1600.0,-9.971287298754421e-09,0.34380000000000005,-1.1694387987057782e-07
24,N5,T10_2000,2000.0,-9.977269111513582e-09,0.34380000000000005,-1.1694387986874017e-07
24,N5,T_VOLL,10000.0,-9.995600473195933e-09,30.942000000000004,8.589512445983552e-09
